Lista de indices Diarios da TaxaSelic;19940101;20131025;
Data;Taxa Anual;Fator Diário;Fator Acumulado;
10/10/1995;     43,59;          1,00143667;      17,7859996578481857;
11/10/1995;     43,71;          1,00144000;      17,8116114973554870;
13/10/1995;     43,59;          1,00143667;      17,8372009052453927;
16/10/1995;     45,41;          1,00148667;      17,8637189367151939;
17/10/1995;     44,43;          1,00146000;      17,8897999663627981;
18/10/1995;     44,55;          1,00146333;      17,9159786473475758;
19/10/1995;     44,68;          1,00146667;      17,9422554757502810;
20/10/1995;     44,80;          1,00147000;      17,9686305912996340;
23/10/1995;     44,80;          1,00147000;      17,9950444782688444;
24/10/1995;     43,71;          1,00144000;      18,0209573423175516;
25/10/1995;     44,19;          1,00145333;      18,0471477402518619;
26/10/1995;     44,07;          1,00145000;      18,0733161044752271;
27/10/1995;     43,47;          1,00143333;      18,0992211306472546;
30/10/1995;     43,47;          1,00143333;      18,1251632872704452;
31/10/1995;     42,99;          1,00142000;      18,1509010191383693;
01/11/1995;     42,63;          1,00141000;      18,1764937895753544;
03/11/1995;     42,03;          1,00139333;      18,2018196436671834;
06/11/1995;     42,63;          1,00141000;      18,2274842093647541;
07/11/1995;     42,87;          1,00141667;      18,2533065394196349;
08/11/1995;     43,71;          1,00144000;      18,2795913008363992;
09/11/1995;     43,71;          1,00144000;      18,3059139123096036;
10/11/1995;     43,71;          1,00144000;      18,3322744283433294;
13/11/1995;     44,19;          1,00145333;      18,3589172727382736;
14/11/1995;     44,07;          1,00145000;      18,3855377027837441;
16/11/1995;     44,31;          1,00145667;      18,4123193639892581;
17/11/1995;     44,19;          1,00145333;      18,4390785400905246;
20/11/1995;     44,19;          1,00145333;      18,4658766061051944;
21/11/1995;     42,39;          1,00140333;      18,4917903247228400;
22/11/1995;     42,15;          1,00139667;      18,5176172535156706;
23/11/1995;     42,03;          1,00139333;      18,5434184051635116;
24/11/1995;     41,91;          1,00139000;      18,5691937567466889;
27/11/1995;     42,03;          1,00139333;      18,5950667714837768;
28/11/1995;     42,15;          1,00139667;      18,6210379433915050;
29/11/1995;     41,91;          1,00139000;      18,6469211861328192;
30/11/1995;     41,91;          1,00139000;      18,6728404065815438;
01/12/1995;     40,02;          1,00133667;      18,6977998321678092;
04/12/1995;     40,61;          1,00135333;      18,7231041256146768;
05/12/1995;     40,25;          1,00134333;      18,7482554330797388;
06/12/1995;     40,25;          1,00134333;      18,7734405270506578;
07/12/1995;     40,49;          1,00135000;      18,7987846717621762;
08/12/1995;     40,14;          1,00134000;      18,8239750432223375;
11/12/1995;     41,79;          1,00138667;      18,8500776846955226;
12/12/1995;     40,73;          1,00135667;      18,8756510195880185;
13/12/1995;     40,84;          1,00136000;      18,9013219049746582;
14/12/1995;     42,03;          1,00139333;      18,9276576838245165;
15/12/1995;     42,51;          1,00140667;      18,9542826520586220;
18/12/1995;     42,51;          1,00140667;      18,9809450728367933;
19/12/1995;     42,39;          1,00140333;      19,0075816024858573;
20/12/1995;     42,39;          1,00140333;      19,0342555119760738;
21/12/1995;     42,27;          1,00140000;      19,0609034696928403;
22/12/1995;     42,15;          1,00139667;      19,0875252617418562;
26/12/1995;     41,67;          1,00138333;      19,1139296080621816;
27/12/1995;     40,96;          1,00136333;      19,1399882017147410;
28/12/1995;     40,25;          1,00134333;      19,1656995220657505;
29/12/1995;     40,25;          1,00134333;      19,1914453812047270;
02/01/1996;     35,29;          1,00120000;      19,2144751156621727;
03/01/1996;     35,17;          1,00119667;      19,2374685015988322;
04/01/1996;     33,48;          1,00114667;      19,2595275296055605;
05/01/1996;     33,15;          1,00113667;      19,2814192567626372;
08/01/1996;     33,15;          1,00113667;      19,3033358675892216;
09/01/1996;     33,15;          1,00113667;      19,3252773903698343;
10/01/1996;     33,15;          1,00113667;      19,3472438534211460;
11/01/1996;     33,26;          1,00114000;      19,3692997114140461;
12/01/1996;     33,26;          1,00114000;      19,3913807130850581;
15/01/1996;     33,15;          1,00113667;      19,4134223138002005;
16/01/1996;     33,26;          1,00114000;      19,4355536152379327;
17/01/1996;     33,48;          1,00114667;      19,4578397815019176;
18/01/1996;     33,15;          1,00113667;      19,4799569242463574;
19/01/1996;     34,72;          1,00118333;      19,5030081416735258;
22/01/1996;     34,72;          1,00118333;      19,5260866362978123;
23/01/1996;     34,61;          1,00118000;      19,5491274185286438;
24/01/1996;     34,72;          1,00118333;      19,5722604874768113;
25/01/1996;     34,16;          1,00116667;      19,5950948566197358;
26/01/1996;     33,59;          1,00115000;      19,6176292157048485;
29/01/1996;     33,48;          1,00114667;      19,6401241625976208;
30/01/1996;     34,27;          1,00117000;      19,6631031078678600;
31/01/1996;     33,93;          1,00116000;      19,6859123074729867;
01/02/1996;     36,08;          1,00122333;      19,7099946745760877;
02/02/1996;     35,85;          1,00121667;      19,7339752337968042;
05/02/1996;     35,51;          1,00120667;      19,7577876296921697;
06/02/1996;     35,85;          1,00121667;      19,7818263371675873;
07/02/1996;     35,51;          1,00120667;      19,8056964735538573;
08/02/1996;     35,51;          1,00120667;      19,8295954133176006;
09/02/1996;     35,40;          1,00120333;      19,8534569603663080;
12/02/1996;     35,97;          1,00122000;      19,8776781778579549;
13/02/1996;     35,74;          1,00121333;      19,9017963611214953;
14/02/1996;     36,65;          1,00124000;      19,9264745886092860;
15/02/1996;     37,23;          1,00125667;      19,9515155914305536;
16/02/1996;     37,23;          1,00125667;      19,9765880625288366;
21/02/1996;     37,46;          1,00126333;      20,0018250855258712;
22/02/1996;     37,46;          1,00126333;      20,0270939912111686;
23/02/1996;     37,46;          1,00126333;      20,0523948198630854;
26/02/1996;     36,20;          1,00122667;      20,0769924910167668;
27/02/1996;     35,40;          1,00120333;      20,1011517383909821;
28/02/1996;     35,17;          1,00119667;      20,1252061836417624;
29/02/1996;     34,38;          1,00117333;      20,1488196918132148;
01/03/1996;     31,15;          1,00107667;      20,1705133215107993;
04/03/1996;     31,59;          1,00109000;      20,1924991810312461;
05/03/1996;     29,95;          1,00104000;      20,2134993801795186;
06/03/1996;     30,16;          1,00104667;      20,2346562435757711;
07/03/1996;     30,16;          1,00104667;      20,2558352512262345;
08/03/1996;     29,95;          1,00104000;      20,2769013198875098;
11/03/1996;     30,49;          1,00105667;      20,2983273132051953;
12/03/1996;     30,49;          1,00105667;      20,3197759467272399;
13/03/1996;     29,95;          1,00104000;      20,3409085137118362;
14/03/1996;     29,95;          1,00104000;      20,3620630585660965;
15/03/1996;     29,95;          1,00104000;      20,3832396041470053;
18/03/1996;     30,27;          1,00105000;      20,4046420057313596;
19/03/1996;     30,16;          1,00104667;      20,4259989323794985;
20/03/1996;     29,95;          1,00104000;      20,4472419712691731;
21/03/1996;     29,95;          1,00104000;      20,4685071029192931;
22/03/1996;     29,84;          1,00103667;      20,4897261901776764;
25/03/1996;     29,84;          1,00103667;      20,5109672746272479;
26/03/1996;     29,95;          1,00104000;      20,5322986805928603;
27/03/1996;     29,95;          1,00104000;      20,5536522712206768;
28/03/1996;     29,84;          1,00103667;      20,5749596259206832;
29/03/1996;     29,84;          1,00103667;      20,5962890693160864;
01/04/1996;     29,18;          1,00101667;      20,6172286985241879;
02/04/1996;     28,86;          1,00100667;      20,6379834441381313;
03/04/1996;     29,18;          1,00101667;      20,6589654627662832;
08/04/1996;     29,08;          1,00101333;      20,6798998122386682;
09/04/1996;     28,97;          1,00101000;      20,7007865110490292;
10/04/1996;     30,16;          1,00104667;      20,7224534032665489;
11/04/1996;     30,27;          1,00105000;      20,7442119793399788;
12/04/1996;     30,27;          1,00105000;      20,7659934019182858;
15/04/1996;     30,82;          1,00106667;      20,7881438641003099;
16/04/1996;     30,93;          1,00107000;      20,8103871780348973;
17/04/1996;     30,93;          1,00107000;      20,8326542923153946;
18/04/1996;     30,82;          1,00106667;      20,8548758596693787;
19/04/1996;     30,60;          1,00106000;      20,8769820280806282;
22/04/1996;     30,38;          1,00105333;      20,8989723795602664;
23/04/1996;     29,29;          1,00102000;      20,9202893313874178;
24/04/1996;     28,97;          1,00101000;      20,9414188236121191;
25/04/1996;     28,86;          1,00100667;      20,9624999216992848;
26/04/1996;     28,10;          1,00098333;      20,9831129767472893;
29/04/1996;     26,93;          1,00094667;      21,0029770603089867;
30/04/1996;     25,97;          1,00091667;      21,0222298592908601;
02/05/1996;     25,34;          1,00089667;      21,0410798621387904;
03/05/1996;     25,13;          1,00089000;      21,0598064232160940;
06/05/1996;     25,02;          1,00088667;      21,0784795217773670;
07/05/1996;     25,02;          1,00088667;      21,0971691772149413;
08/05/1996;     25,02;          1,00088667;      21,1158754042093025;
09/05/1996;     25,02;          1,00088667;      21,1345982174539528;
10/05/1996;     25,02;          1,00088667;      21,1533376316554226;
13/05/1996;     25,02;          1,00088667;      21,1720936615332826;
14/05/1996;     25,13;          1,00089000;      21,1909368248920472;
15/05/1996;     25,34;          1,00089667;      21,2099381022148231;
16/05/1996;     25,13;          1,00089000;      21,2288149471257943;
17/05/1996;     25,23;          1,00089333;      21,2477792843825102;
20/05/1996;     25,13;          1,00089000;      21,2666898079456106;
21/05/1996;     25,13;          1,00089000;      21,2856171618746822;
22/05/1996;     25,13;          1,00089000;      21,3045613611487507;
23/05/1996;     25,02;          1,00088667;      21,3234514765708405;
24/05/1996;     25,34;          1,00089667;      21,3425715758063372;
27/05/1996;     26,08;          1,00092000;      21,3622067416560791;
28/05/1996;     26,82;          1,00094333;      21,3823583521416855;
29/05/1996;     27,35;          1,00096000;      21,4028854161597415;
30/05/1996;     28,00;          1,00098000;      21,4238602438675781;
31/05/1996;     28,75;          1,00100333;      21,4453554455660577;
03/06/1996;     29,18;          1,00101667;      21,4671582950869014;
04/06/1996;     29,73;          1,00103333;      21,4893409537679635;
05/06/1996;     29,73;          1,00103333;      21,5115465344557206;
07/06/1996;     30,27;          1,00105000;      21,5341336583168991;
10/06/1996;     30,93;          1,00107000;      21,5571751813312982;
11/06/1996;     31,26;          1,00108000;      21,5804569305271360;
12/06/1996;     31,37;          1,00108333;      21,6038356869336839;
13/06/1996;     31,37;          1,00108333;      21,6272397702484098;
14/06/1996;     31,37;          1,00108333;      21,6506692079087130;
17/06/1996;     31,37;          1,00108333;      21,6741240273817167;
18/06/1996;     31,26;          1,00108000;      21,6975320813312890;
19/06/1996;     31,04;          1,00107333;      21,7208206934401443;
20/06/1996;     31,26;          1,00108000;      21,7442791797890597;
21/06/1996;     29,95;          1,00104000;      21,7668932301360403;
24/06/1996;     29,84;          1,00103667;      21,7894583153409254;
25/06/1996;     27,46;          1,00096333;      21,8104487542198428;
26/06/1996;     26,18;          1,00092333;      21,8305869958680766;
27/06/1996;     25,76;          1,00091000;      21,8504528300343165;
28/06/1996;     24,40;          1,00086667;      21,8693899619885224;
01/07/1996;     24,08;          1,00085667;      21,8881248122872591;
02/07/1996;     23,46;          1,00083667;      21,9064379496739555;
03/07/1996;     23,67;          1,00084333;      21,9249123059900540;
04/07/1996;     23,25;          1,00083000;      21,9431099832040258;
05/07/1996;     23,25;          1,00083000;      21,9613227644900851;
08/07/1996;     23,25;          1,00083000;      21,9795506623846119;
09/07/1996;     23,15;          1,00082667;      21,9977204975306854;
10/07/1996;     23,05;          1,00082333;      22,0158318807479173;
11/07/1996;     23,25;          1,00083000;      22,0341050212089381;
12/07/1996;     23,56;          1,00084000;      22,0526136694267536;
15/07/1996;     23,46;          1,00083667;      22,0710644297055529;
16/07/1996;     23,15;          1,00082667;      22,0893099165376575;
17/07/1996;     23,15;          1,00082667;      22,1075704863663617;
18/07/1996;     23,15;          1,00082667;      22,1258461516603262;
19/07/1996;     23,25;          1,00083000;      22,1442106039662043;
22/07/1996;     23,15;          1,00082667;      22,1625165585461850;
23/07/1996;     23,15;          1,00082667;      22,1808376461096384;
24/07/1996;     23,25;          1,00083000;      22,1992477413559094;
25/07/1996;     23,15;          1,00082667;      22,2175991934862561;
26/07/1996;     23,05;          1,00082333;      22,2358916094302291;
29/07/1996;     23,05;          1,00082333;      22,2541990860690213;
30/07/1996;     23,15;          1,00082667;      22,2725959648275020;
31/07/1996;     23,36;          1,00083333;      22,2911563872228717;
